date,from_date,tank_draw_kb,tank_build_kb,kpler_loadings_kb,gap_kb
2026-06-30,2026-06-24,-1766.1901462180685,1026.3713191036122,16610.71,-14844.51985378193
2026-07-12,2026-06-30,-592.6338535309944,2654.7363131194243,25104.480000000003,-24511.846146469008
2026-08-05,2026-07-12,-849.3528905507378,944.3776977595965,42890.369999999995,-42041.017109449254
