date,ahmadi1_0,ahmadi1_1,ahmadi1_10,ahmadi1_11,ahmadi1_12,ahmadi1_13,ahmadi1_14,ahmadi1_15,ahmadi1_16,ahmadi1_17,ahmadi1_18,ahmadi1_19,ahmadi1_2,ahmadi1_20,ahmadi1_21,ahmadi1_22,ahmadi1_23,ahmadi1_24,ahmadi1_25,ahmadi1_26,ahmadi1_27,ahmadi1_28,ahmadi1_29,ahmadi1_3,ahmadi1_30,ahmadi1_31,ahmadi1_32,ahmadi1_33,ahmadi1_34,ahmadi1_35,ahmadi1_36,ahmadi1_37,ahmadi1_38,ahmadi1_4,ahmadi1_5,ahmadi1_6,ahmadi1_7,ahmadi1_8,ahmadi1_9,total_build,total_draw
2026-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-17,0.0,-4.8636887960102175,-178.51706546249127,23.121516451761856,5.872678063520376,-0.34258223765133883,2.471016665382689,-0.6526632601740421,-5.8806604059409295,-5.355680817951448,314.81605063951815,-6.134381275050022,-73.45804367503035,9.188582173117496,77.59177996573085,355.9270159856672,-451.35734647445963,15.777767618755227,7.856940756191442,512.715914162606,335.41413397866063,-20.080679464226588,-56.24120535951562,-6.696658210684953,24.54610001272953,-0.28577134386321995,-1.9132893577457872,-417.39862047194106,207.82827739329892,28.93448615242506,521.0158562320178,25.023439612771153,-589.4389531080952,36.53260591052147,347.6917770412096,19.26824380378015,8.4287342345434,-2.5926128237148225,30.16469582596203,2910.187612680171,-1821.2099025445464
2026-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-19,0.0,0.13217967286583734,178.51706546249127,-24.724591368118215,-6.233417469154112,-1.1654631851605954,-2.624532702334778,208.14096312513848,5.785859422439011,2.566403078080446,-315.9731462969267,4.678549654562201,47.25108260886924,-10.252988811816001,-8.062514549218438,-40.478792561779265,0.9360820686317748,192.35321254867293,5.137938272453146,89.62829553698167,-472.01942833821727,15.005872805306804,-7.2719418181715305,4.830778168026067,-24.502343133572957,-3.269603726280271,-2.2165473841610366,-39.407883220819755,411.0411573852076,517.6633350374602,-466.0516658211631,-31.605889968033182,496.19269049790955,-34.744312158163055,-358.6289487411116,-18.081694973673265,-8.559058397453336,5.439667329469143,-30.42170816377824,2185.3011326745655,-1906.2964727891062
2026-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-23,0.0,373.4372749702918,0.0,24.350333518583213,9.26612836617179,170.73752472185188,2.0681808199821683,-207.69546692286795,-11.158993328828277,-5.551054957866727,18.339081305099537,-4.55480738837563,-357.57185558417285,11.006644800618378,38.63422691505309,-20.45204718127748,-1.5326069621970528,-195.13421216068835,-4.033067072939827,-561.1213743435309,377.6665577872443,-15.973010426508031,609.2645420660077,-7.781962010346062,18.926288783784024,577.678968251724,-2.866038661595667,27.644043325245615,-581.0117426000572,-466.075534917351,320.366328482714,24.232562511796367,-518.8371994587977,34.986365357374424,403.3870122428734,15.516753581108322,7.4141358495492895,202.21971978336114,27.84078074184916,3294.9834541822843,-2961.350973977401
2026-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-25,0.0,71.85742583634996,-212.2928644163127,82.07563202167478,-6.893361453690654,20.7158397976493,-0.7954826718639524,2.530285462397209,11.34244803489442,6.666901839524711,-14.50912147952366,6.245905787387106,-66.79570742729906,-9.872878943971417,-34.92516068814267,-334.74377042077566,341.3063802923973,-16.560340513254225,-13.118310564910702,-24.517443916503456,-375.3599902592957,20.045935195953817,7.3637111194140745,15.796027582595125,-14.870681520354468,-4.5324099727596625,4.432472673990763,22.24254238196078,492.02532091481976,11.497599229521933,245.0825075744688,-24.293429110658938,12.744175496631419,220.7739551281053,53.81025988085929,149.86186269223796,-5.341652306190983,-216.47416389302788,-22.64377667506298,1798.417188942834,-1398.5405462335991
2026-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-29,0.0,-463.0543377923466,3.3396052214096126,55.28216557846975,72.46766277889459,-205.64086167039642,2.4216399912015185,-2.6628445334928403,-13.81639175912444,-1.9129457352574972,17.703163301703754,0.5681227601860009,316.59948025900155,8.796950760299776,34.92516068814267,395.67461016383237,-284.45475195971875,13.795218183382065,14.196882892204274,489.78270421051866,-87.78420670516888,-20.105635179879844,-596.171984177884,-11.207877922646993,20.972700575947997,-575.709319678302,603.425925874453,504.5091019731284,-403.03271604958223,-11.451592555057374,-50.47273825785727,28.50763744865265,13.46912210093718,-242.75112290571934,-280.3301505318832,6.006134585885157,205.52711511478148,77.21820577721066,24.25058152790592,2909.439891768149,-3250.5594774143174
2026-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-31,0.0,17.526929913351836,0.8881599155279691,-6.085185685150616,-16.398728009111103,-6.786218604615598,-4.2891862603793856,-5.890224914175808,12.239346740124864,0.8314480413693527,-21.546412404099655,-2.965289145403629,-325.26699287539327,-9.903532015172678,-59.783533384532085,0.0,395.1022430353464,-11.498446865619277,-3.490483138198673,-27.20823478608206,-34.122975538757046,17.05960273645609,-6.208634117227048,4.236983933674346,-26.64535191073199,2.392521265889518,-374.50233067377786,-325.96627748873203,485.8734742129893,5.118535809969996,50.47273825785727,-33.85369552709523,275.43448747354677,-22.4072551344118,280.3301505318832,-166.34462139099315,-6.069786863866088,142.90419463957184,-29.38446484310087,1690.4108165075588,-1526.6178615766266
2026-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,0.0,445.5274078789948,1.3983971400899755,10.059383187594358,51.13530591252941,5.743650609700737,1.6023215722673632,6.418364479367941,-7.414874871551175,-6.6502341445557835,17.80790225021186,-7.181245600334049,-7.8583707764564315,10.74272885581036,-15.907881732985553,-447.7968273534462,-450.29592010483145,437.22108661023117,-15.407363096264017,-450.4559660012975,80.93446585504635,-18.88467818642524,169.2926987786733,-3.8951221319800244,21.43364700323704,402.1013749548219,-216.45152518532646,-240.9352366489392,-78.38087067082886,507.31330803473844,-50.32931288523134,27.83734613885451,-260.0992162507818,465.6245809714921,-299.507488554132,18.43577351588433,-106.78877849374825,-3.5483165562023062,43.95557177438852,2724.5853155239342,-2687.789229245318
2026-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-06,0.0,-441.8654117887029,0.7061150337359577,-24.708755998560637,-6.890366927693307,-2.7049122358890307,0.8803045663661032,3.7609143011055712,8.45091721273173,9.323623173745087,-12.536336950930941,10.7985126719572,22.843683389708982,-8.033911469495564,-33.81743300995653,2.749912492986594,4.769035691913916,-153.09191683484661,9.331142562079767,-36.160931813266714,-102.00471112928487,28.637754041458596,436.816600933172,7.411192510657595,-15.186804557396915,-9.747279399472522,431.3374844533277,-0.4698891420299187,-501.9516343806165,8.221193562322297,-529.6968003317305,-18.599175014968612,179.75642434108846,0.0,247.0984757327655,-12.513422892215981,-100.74721349006778,-9.41094644160106,-7.22526995153146,1412.893286671123,-2027.3631237602585
2026-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-10,0.0,-6.704955441001977,8.871701769924519,-138.24110381378287,-113.30291208153885,2.293191502025991,0.235424728351034,-4.230719165938091,-4.238538883619272,-5.553814303718769,10.83748816582252,-10.223496432835702,-10.113291914288071,6.229432649461698,-67.12328010423295,20.39857078038517,-5.900151834738441,-268.0427305812344,453.90967960858177,524.8693036874475,10.189838231066126,-26.681763020878194,-606.4748197280348,-7.990042138982623,18.027098414048204,-399.0874875783605,-410.69500232858,8.965219286887791,-38.56796550823539,-494.1632663950767,492.6675952626452,21.304424289976946,158.24160959649774,-265.3427422704959,-402.8292194300985,-11.417323065102043,12.224342885702267,-201.04918478488148,20.71299821147774,1769.977919070302,-3497.973810805656
